Destination,Airline,Flight Stops,Per Person Price,Journey_Month,Num_Places_Visited,Package Type_Deluxe,Package Type_Luxury,Package Type_Premium,Package Type_Standard,Start City_New Delhi,Journey_Day_Monday,Journey_Day_Saturday,Journey_Day_Sunday,Journey_Day_Thursday,Journey_Day_Tuesday,Journey_Day_Wednesday,Is_Peak_Season,Trip_Complexity
130,290,1,8493.0,0,2,True,False,False,False,True,False,False,False,True,False,False,0,4
292,237,1,27353.0,5,1,True,False,False,False,True,False,False,False,True,False,False,1,2
79,231,2,4760.5,10,1,False,False,False,True,False,False,False,True,False,False,False,0,3
424,114,1,14198.5,7,2,True,False,False,False,False,False,False,True,False,False,False,0,4
447,114,2,17682.0,8,2,False,False,False,True,True,False,False,False,True,False,False,1,6
402,290,0,16613.0,0,3,False,True,False,False,True,False,False,False,False,True,False,0,3
285,128,1,41815.5,11,2,True,False,False,False,True,False,False,False,True,False,False,0,4
182,291,0,25111.5,11,1,False,True,False,False,True,False,False,False,False,False,False,0,1
131,125,1,17891.5,9,3,True,False,False,False,True,False,False,True,False,False,False,0,6
114,290,1,17500.5,5,2,True,False,False,False,True,False,False,True,False,False,False,1,4
315,1,0,23639.0,5,2,False,True,False,False,True,False,False,False,False,True,False,1,2
116,69,2,15938.0,6,3,False,False,False,True,True,False,False,False,False,True,False,1,9
21,231,0,11710.0,1,1,False,True,False,False,False,False,False,False,False,True,False,0,1
178,125,0,32640.5,10,3,False,False,True,False,False,False,False,True,False,False,False,0,3
108,291,0,16127.0,0,1,False,True,False,False,True,False,False,False,True,False,False,0,1
182,290,0,7563.5,8,1,False,False,True,False,True,False,False,True,False,False,False,1,1
189,231,1,20871.0,0,2,True,False,False,False,True,True,False,False,False,False,False,0,4
23,94,1,15882.5,1,4,True,False,False,False,True,False,False,True,False,False,False,0,8
417,231,0,33753.5,11,4,False,True,False,False,False,False,False,True,False,False,False,0,4
529,99,1,15745.0,10,4,True,False,False,False,False,False,False,False,True,False,False,0,8
355,114,0,20531.0,5,3,False,False,True,False,True,False,False,False,False,False,True,1,3
203,114,0,14772.0,5,3,False,True,False,False,True,False,False,False,True,False,False,1,3
82,231,0,19099.5,7,3,False,False,True,False,True,True,False,False,False,False,False,0,3
89,114,0,24053.0,7,4,False,False,True,False,True,False,True,False,False,False,False,0,4
14,128,1,9244.0,8,2,True,False,False,False,True,False,True,False,False,False,False,1,4
256,125,0,28985.5,1,4,False,True,False,False,True,False,True,False,False,False,False,0,4
176,231,1,35957.5,0,3,True,False,False,False,True,False,False,True,False,False,False,0,6
22,125,2,17912.0,10,3,False,False,False,True,True,False,False,False,False,False,True,0,9
363,307,2,14777.5,8,3,False,False,False,True,False,False,False,False,False,False,True,1,9
234,290,1,7055.5,3,1,True,False,False,False,True,True,False,False,False,False,False,0,2
170,114,0,26004.0,10,4,False,False,True,False,True,False,False,False,False,False,False,0,4
44,114,2,9140.5,7,2,False,False,False,True,False,False,True,False,False,False,False,0,6
371,290,2,9916.0,2,3,False,False,False,True,True,False,False,False,True,False,False,1,9
89,114,2,14345.5,3,4,False,False,False,True,True,False,True,False,False,False,False,0,12
416,290,0,22559.5,11,3,False,True,False,False,True,True,False,False,False,False,False,0,3
371,290,2,9960.0,11,3,False,False,False,True,True,False,False,True,False,False,False,0,9
417,290,0,25427.0,9,4,False,False,True,False,False,False,True,False,False,False,False,0,4
201,114,0,10105.5,0,1,False,False,True,False,True,False,False,False,True,False,False,0,1
217,239,0,23936.0,9,3,False,False,True,False,True,False,False,True,False,False,False,0,3
304,290,0,10323.5,8,1,False,True,False,False,True,False,False,False,True,False,False,1,1
546,114,2,14177.0,11,2,False,False,False,True,True,False,False,False,True,False,False,0,6
542,94,2,7556.0,9,1,False,False,False,True,False,False,False,False,False,False,False,0,3
213,231,0,28318.5,11,5,False,True,False,False,True,False,False,False,True,False,False,0,5
159,116,0,19403.0,7,1,False,False,True,False,True,False,False,False,True,False,False,0,1
48,114,2,15926.0,2,3,False,False,False,True,True,False,True,False,False,False,False,1,9
417,290,2,15406.0,10,4,False,False,False,True,False,False,False,False,False,False,False,0,12
408,290,0,54968.0,11,4,False,False,True,False,False,False,False,False,False,False,False,0,4
442,99,0,18558.0,3,1,False,False,True,False,False,False,True,False,False,False,False,0,1
108,114,1,13650.5,8,1,True,False,False,False,True,True,False,False,False,False,False,1,2
65,290,1,6984.0,1,2,True,False,False,False,True,False,False,True,False,False,False,0,4
235,114,0,21841.0,9,2,False,False,True,False,True,False,False,False,False,True,False,0,2
155,231,1,13402.0,10,2,True,False,False,False,True,False,False,False,False,True,False,0,4
504,260,2,26660.0,5,4,False,False,False,True,True,False,False,False,False,False,False,1,12
429,1,2,11808.5,1,2,False,False,False,True,True,False,False,False,False,False,True,0,6
520,266,2,37164.5,7,2,False,False,False,True,True,False,False,False,True,False,False,0,6
332,114,2,10844.5,5,3,False,False,False,True,False,False,False,False,False,False,True,1,9
559,114,2,14159.5,9,2,False,False,False,True,True,False,False,False,False,True,False,0,6
551,250,0,24836.5,1,2,False,True,False,False,True,False,True,False,False,False,False,0,2
249,129,2,32293.0,5,4,False,False,False,True,True,False,False,False,False,False,True,1,12
474,114,2,18975.0,0,1,False,False,False,False,False,False,False,False,False,False,True,0,3
474,114,2,15686.5,9,1,False,False,False,False,True,False,True,False,False,False,False,0,3
115,231,0,23391.0,1,3,False,False,True,False,True,True,False,False,False,False,False,0,3
540,290,2,7946.5,2,3,False,False,False,True,True,False,False,False,False,False,False,1,9
276,232,2,13608.0,0,4,False,False,False,True,True,True,False,False,False,False,False,0,12
306,290,1,8465.0,5,2,True,False,False,False,True,False,False,False,False,False,True,1,4
408,290,0,74352.5,4,4,False,True,False,False,True,False,False,False,True,False,False,1,4
264,290,0,27490.0,0,4,False,False,True,False,False,False,True,False,False,False,False,0,4
304,290,0,10559.5,2,1,False,True,False,False,False,False,False,False,False,True,False,1,1
361,94,1,22294.0,10,2,True,False,False,False,True,False,False,False,False,False,True,0,4
108,290,0,19239.0,0,1,False,False,True,False,False,False,False,False,False,False,False,0,1
548,247,1,10594.0,0,1,True,False,False,False,True,False,True,False,False,False,False,0,2
185,124,0,19084.0,10,2,False,True,False,False,True,False,False,False,False,True,False,0,2
21,231,2,10651.0,5,1,False,False,False,True,False,False,False,False,False,False,False,1,3
108,94,1,14820.0,7,1,True,False,False,False,True,False,False,False,False,False,True,0,2
213,114,0,24115.0,8,5,False,False,True,False,True,False,True,False,False,False,False,1,5
472,129,2,34995.0,2,1,False,False,False,True,True,False,False,False,True,False,False,1,3
357,291,2,10685.0,0,2,False,False,False,True,False,False,False,False,False,False,False,0,6
249,290,2,17143.0,0,4,False,False,False,True,True,False,False,False,False,False,True,0,12
155,291,2,13853.5,1,2,False,False,False,True,False,False,False,False,False,True,False,0,6
9,290,2,18133.0,1,5,False,False,False,True,False,False,False,False,True,False,False,0,15
424,247,2,13222.0,8,2,False,False,False,True,False,False,False,False,False,False,False,1,6
201,114,1,17424.0,7,1,True,False,False,False,True,False,True,False,False,False,False,0,2
144,114,0,23038.0,0,2,False,False,True,False,True,False,False,False,False,False,False,0,2
157,1,0,17354.0,7,4,False,True,False,False,True,False,False,False,False,True,False,0,4
268,290,2,4662.0,5,1,False,False,False,False,True,False,False,True,False,False,False,1,3
490,290,0,33820.5,8,4,False,False,True,False,True,False,False,False,True,False,False,1,4
422,114,1,17862.0,11,2,True,False,False,False,True,False,False,False,False,False,False,0,4
535,145,2,15791.0,7,3,False,False,False,True,True,False,False,False,False,False,False,0,9
63,107,2,22622.5,5,5,False,False,False,True,True,False,False,False,False,False,True,1,15
425,247,1,22671.0,11,3,True,False,False,False,False,False,True,False,False,False,False,0,6
159,247,2,27083.5,10,1,False,False,False,True,False,True,False,False,False,False,False,0,3
462,231,2,11840.5,5,2,False,False,False,True,True,False,False,False,False,False,True,1,6
182,231,1,15936.5,11,1,True,False,False,False,True,False,False,True,False,False,False,0,2
54,290,2,9741.5,1,2,False,False,False,True,False,False,False,True,False,False,False,0,6
456,290,2,4606.0,11,1,False,False,False,False,True,False,False,False,True,False,False,0,3
246,260,2,25221.5,5,3,False,False,False,True,False,True,False,False,False,False,False,1,9
359,290,2,12480.5,5,3,False,False,False,True,True,False,False,False,False,False,False,1,9
262,290,1,16491.0,1,4,True,False,False,False,False,False,False,False,False,True,False,0,8
500,231,1,21026.5,0,3,True,False,False,False,False,False,False,False,False,True,False,0,6
182,94,0,20907.5,2,1,False,True,False,False,True,False,False,False,False,False,False,1,1
184,114,2,11157.0,11,3,False,False,False,True,True,False,False,False,False,True,False,0,9
361,231,1,11656.5,4,2,True,False,False,False,True,False,False,False,False,False,True,1,4
425,290,2,12234.5,1,3,False,False,False,True,True,False,False,False,False,False,True,0,9
153,290,0,7175.0,8,1,False,False,True,False,True,False,False,True,False,False,False,1,1
184,247,0,34093.5,6,3,False,False,True,False,False,False,False,False,False,False,False,1,3
96,231,0,26660.0,9,5,False,False,True,False,True,False,False,False,False,False,False,0,5
174,231,1,29653.0,3,5,True,False,False,False,True,False,False,False,True,False,False,0,10
201,290,2,5411.5,5,1,False,False,False,True,True,False,False,False,True,False,False,1,3
324,239,1,17364.5,10,4,True,False,False,False,True,False,False,False,False,False,True,0,8
144,231,2,20881.5,6,2,False,False,False,True,True,False,False,False,True,False,False,1,6
419,290,2,12445.5,6,4,False,False,False,True,True,False,True,False,False,False,False,1,12
519,290,2,15827.5,8,3,False,False,False,True,False,False,False,False,False,False,True,1,9
182,231,1,11634.0,3,1,True,False,False,False,True,False,False,False,True,False,False,0,2
69,290,0,26330.0,5,4,False,False,True,False,True,False,True,False,False,False,False,1,4
460,94,1,24611.0,6,3,True,False,False,False,True,True,False,False,False,False,False,1,6
68,290,1,14791.0,10,3,True,False,False,False,False,False,False,False,False,True,False,0,6
361,114,1,16579.0,6,2,True,False,False,False,True,False,False,False,False,False,True,1,4
170,231,2,21258.0,1,4,False,False,False,True,True,False,False,True,False,False,False,0,12
114,290,0,17790.0,11,2,False,False,True,False,True,False,False,False,False,False,True,0,2
359,94,0,19829.0,1,3,False,True,False,False,True,True,False,False,False,False,False,0,3
479,1,2,18289.5,8,3,False,False,False,False,True,False,False,False,False,False,False,1,9
191,231,2,17142.5,8,3,False,False,False,True,False,False,False,False,False,True,False,1,9
362,94,2,14325.0,1,3,False,False,False,True,True,True,False,False,False,False,False,0,9
424,290,2,9175.0,8,2,False,False,False,True,False,False,True,False,False,False,False,1,6
320,290,2,4877.0,6,1,False,False,False,True,True,True,False,False,False,False,False,1,3
217,290,0,12856.5,5,3,False,False,True,False,False,True,False,False,False,False,False,1,3
256,247,0,22843.5,3,4,False,True,False,False,True,False,False,False,True,False,False,0,4
144,114,1,31662.5,7,2,True,False,False,False,False,False,False,False,True,False,False,0,4
249,290,2,17746.5,0,4,False,False,False,True,True,False,False,False,False,False,False,0,12
84,94,2,11177.5,11,3,False,False,False,True,False,False,False,True,False,False,False,0,9
84,114,0,22190.5,5,3,False,False,True,False,True,False,False,False,False,False,True,1,3
338,114,0,16572.5,2,3,False,False,True,False,True,False,False,False,False,False,False,1,3
535,125,0,12329.5,6,3,False,True,False,False,True,False,False,False,True,False,False,1,3
531,247,0,21254.0,5,3,False,False,True,False,True,False,False,False,False,False,True,1,3
468,290,2,5619.5,2,2,False,False,False,True,False,False,False,False,False,True,False,1,6
548,114,1,10378.5,9,1,True,False,False,False,True,False,False,False,True,False,False,0,2
534,94,0,22067.0,1,4,False,False,True,False,True,False,False,False,False,True,False,0,4
57,129,1,25921.5,11,3,True,False,False,False,True,False,False,True,False,False,False,0,6
2,290,0,3385.0,1,1,False,False,True,False,True,False,False,False,False,False,True,0,1
417,290,0,23456.0,11,4,False,True,False,False,False,True,False,False,False,False,False,0,4
533,247,0,21932.5,5,3,False,False,True,False,False,False,True,False,False,False,False,1,3
321,231,0,15608.5,9,2,False,False,True,False,True,False,False,False,False,False,True,0,2
2,290,0,2963.0,6,1,False,True,False,False,True,False,False,False,False,False,False,1,1
130,247,0,18744.0,1,2,False,False,True,False,True,True,False,False,False,False,False,0,2
424,231,0,21997.5,3,2,False,False,True,False,True,True,False,False,False,False,False,0,2
246,9,1,32126.5,11,3,True,False,False,False,True,False,True,False,False,False,False,0,6
347,114,0,36027.0,2,1,False,True,False,False,True,False,False,False,False,True,False,1,1
488,290,1,12166.5,7,3,True,False,False,False,True,False,False,False,False,True,False,0,6
35,290,1,7166.0,8,1,True,False,False,False,False,False,True,False,False,False,False,1,2
424,105,1,12720.5,0,2,True,False,False,False,True,False,True,False,False,False,False,0,4
508,129,2,31415.5,5,7,False,False,False,True,True,False,True,False,False,False,False,1,21
487,290,2,9804.5,8,2,False,False,False,True,True,True,False,False,False,False,False,1,6
328,231,2,17158.0,6,2,False,False,False,True,True,False,False,False,False,True,False,1,6
54,9,1,20318.5,0,2,True,False,False,False,True,True,False,False,False,False,False,0,4
563,114,0,13092.5,6,1,False,True,False,False,True,False,False,False,False,True,False,1,1
182,94,0,15085.0,9,1,False,False,True,False,True,False,False,False,False,True,False,0,1
83,94,0,12140.0,1,2,False,True,False,False,True,False,False,False,False,True,False,0,2
292,247,0,35520.5,5,1,False,False,True,False,False,False,False,False,False,False,False,1,1
251,129,2,31284.5,10,4,False,False,False,True,True,True,False,False,False,False,False,0,12
144,114,0,25670.5,0,2,False,True,False,False,True,False,False,False,True,False,False,0,2
296,290,0,8146.0,8,3,False,False,True,False,True,False,False,False,False,True,False,1,3
532,247,2,16878.5,4,4,False,False,False,True,True,False,True,False,False,False,False,1,12
31,94,2,14142.0,0,3,False,False,False,True,True,False,False,False,False,False,True,0,9
193,290,2,6373.5,3,1,False,False,False,True,False,False,False,False,False,False,False,0,3
285,129,1,35216.0,6,2,True,False,False,False,True,False,False,False,False,False,True,1,4
110,114,0,31502.5,1,3,False,False,True,False,True,False,False,False,False,False,True,0,3
164,114,2,18679.0,7,1,False,False,False,True,True,False,False,False,False,False,True,0,3
417,290,1,14441.5,0,4,True,False,False,False,False,False,False,False,False,False,False,0,8
176,231,2,23563.5,6,3,False,False,False,True,True,True,False,False,False,False,False,1,9
144,125,1,26641.0,5,2,True,False,False,False,False,False,False,False,True,False,False,1,4
460,94,0,31472.5,3,3,False,False,True,False,True,False,False,False,False,True,False,0,3
9,291,1,21164.5,11,5,True,False,False,False,False,False,False,False,False,False,True,0,10
477,231,0,24221.0,8,2,False,False,True,False,True,False,False,True,False,False,False,1,2
425,150,2,16873.0,0,3,False,False,False,True,True,False,False,True,False,False,False,0,9
103,129,1,32877.5,10,1,True,False,False,False,True,False,False,False,False,False,True,0,2
333,105,0,30993.5,8,4,False,True,False,False,False,False,False,False,True,False,False,1,4
90,231,1,13861.5,0,5,True,False,False,False,True,False,False,False,True,False,False,0,10
286,290,0,12219.0,11,2,False,False,True,False,True,False,False,False,False,True,False,0,2
304,290,0,13041.5,6,1,False,False,True,False,False,False,False,False,False,False,False,1,1
146,114,2,25854.5,11,4,False,False,False,True,False,False,True,False,False,False,False,0,12
235,290,0,14540.0,11,2,False,True,False,False,True,False,False,False,False,False,False,0,2
456,94,1,8513.5,1,1,True,False,False,False,True,False,False,False,False,False,False,0,2
246,129,2,22854.0,0,3,False,False,False,True,True,False,False,False,False,False,False,0,9
425,125,2,16236.0,8,3,False,False,False,True,True,False,False,False,False,False,False,1,9
334,125,1,17181.0,5,4,True,False,False,False,True,False,False,False,False,False,True,1,8
496,231,0,31594.0,2,4,False,False,True,False,False,True,False,False,False,False,False,1,4
459,125,2,27168.5,11,4,False,False,False,False,True,False,False,False,True,False,False,0,12
513,270,2,28642.0,6,1,False,False,False,True,True,False,True,False,False,False,False,1,3
209,94,1,18962.5,3,3,True,False,False,False,True,False,False,False,False,False,False,0,6
458,125,0,25362.0,7,1,False,False,True,False,False,False,False,False,False,True,False,0,1
170,114,2,22328.5,11,4,False,False,False,True,True,False,True,False,False,False,False,0,12
235,290,0,15927.5,10,2,False,False,True,False,True,False,False,False,True,False,False,0,2
159,125,2,16843.5,8,1,False,False,False,True,True,False,False,False,False,False,True,1,3
402,114,0,15931.5,8,3,False,False,True,False,True,True,False,False,False,False,False,1,3
422,232,2,13656.0,8,2,False,False,False,True,False,False,False,False,True,False,False,1,6
460,290,0,46131.5,2,3,False,False,True,False,True,False,True,False,False,False,False,1,3
89,231,1,12990.5,7,4,True,False,False,False,False,False,False,False,False,False,False,0,8
477,94,0,23005.0,8,2,False,True,False,False,True,False,False,False,False,True,False,1,2
159,2,1,31803.0,10,1,True,False,False,False,True,False,False,False,False,False,False,0,2
487,290,0,16776.0,9,2,False,True,False,False,True,False,False,False,False,False,False,0,2
441,231,1,17661.5,9,5,True,False,False,False,True,False,False,True,False,False,False,0,10
370,290,2,7978.5,9,2,False,False,False,True,True,False,False,True,False,False,False,0,6
376,231,0,27684.0,5,4,False,True,False,False,False,False,False,False,False,False,True,1,4
309,290,1,9182.5,0,2,True,False,False,False,True,False,False,True,False,False,False,0,4
92,247,1,18878.0,1,6,True,False,False,False,False,True,False,False,False,False,False,0,12
539,290,1,15781.5,1,2,True,False,False,False,True,True,False,False,False,False,False,0,4
371,231,0,31917.5,0,3,False,False,True,False,True,False,False,False,False,False,True,0,3
275,231,2,11171.5,10,2,False,False,False,True,False,False,False,False,False,True,False,0,6
162,91,2,27561.0,5,2,False,False,False,True,True,False,True,False,False,False,False,1,6
380,291,0,25422.5,11,3,False,False,True,False,False,False,False,False,False,True,False,0,3
273,138,2,19996.0,10,3,False,False,False,True,True,False,False,False,True,False,False,0,9
421,114,1,9573.0,5,1,True,False,False,False,True,False,False,True,False,False,False,1,2
551,290,0,13027.5,10,2,False,True,False,False,True,False,False,False,False,False,False,0,2
321,290,2,7259.5,0,2,False,False,False,True,False,False,False,False,False,True,False,0,6
331,291,2,10377.5,7,2,False,False,False,True,True,False,False,False,False,False,False,0,6
223,112,0,23518.0,0,5,False,True,False,False,False,False,True,False,False,False,False,0,5
469,290,0,13054.5,5,2,False,False,True,False,True,False,False,True,False,False,False,1,2
359,94,0,19863.5,9,3,False,True,False,False,False,False,False,False,False,False,False,0,3
176,114,0,49694.5,3,3,False,False,True,False,False,False,False,True,False,False,False,0,3
483,291,0,17913.5,0,2,False,True,False,False,False,False,False,False,True,False,False,0,2
2,290,2,3043.5,1,1,False,False,False,True,True,False,False,False,False,False,True,0,3
371,290,2,9789.0,7,3,False,False,False,True,True,False,False,False,False,False,True,0,9
14,125,0,15428.0,3,2,False,True,False,False,True,False,True,False,False,False,False,0,2
171,114,0,39529.0,11,3,False,False,True,False,False,False,False,False,False,False,True,0,3
494,290,1,13584.0,0,3,True,False,False,False,True,False,False,False,False,False,False,0,6
459,94,1,28066.5,0,4,True,False,False,False,True,False,True,False,False,False,False,0,8
201,231,2,15450.0,6,1,False,False,False,True,False,False,False,False,True,False,False,1,3
429,231,0,13772.5,3,2,False,False,True,False,True,False,False,False,False,True,False,0,2
551,290,1,9639.0,4,2,True,False,False,False,True,False,True,False,False,False,False,1,4
155,290,0,8991.0,7,2,False,True,False,False,True,False,False,True,False,False,False,0,2
320,114,0,8533.5,9,1,False,False,True,False,False,False,False,False,False,False,False,0,1
182,290,2,6602.0,3,1,False,False,False,True,True,False,True,False,False,False,False,0,3
424,145,1,16523.5,10,2,True,False,False,False,False,False,False,False,False,False,True,0,4
234,290,0,14068.0,2,1,False,True,False,False,True,False,False,True,False,False,False,1,1
303,231,2,11429.0,11,2,False,False,False,True,False,False,False,True,False,False,False,0,6
85,94,2,9946.0,11,4,False,False,False,True,True,False,True,False,False,False,False,0,12
144,114,2,20925.5,6,2,False,False,False,True,True,False,False,False,False,False,True,1,6
359,231,0,30650.5,11,3,False,False,True,False,True,False,True,False,False,False,False,0,3
529,290,0,26007.0,0,4,False,False,True,False,False,False,False,False,False,True,False,0,4
320,290,1,7311.5,6,1,True,False,False,False,False,False,False,False,False,False,True,1,2
306,290,0,9354.5,5,2,False,True,False,False,False,False,False,False,True,False,False,1,2
552,125,0,25210.5,1,3,False,True,False,False,True,True,False,False,False,False,False,0,3
321,231,1,9875.0,1,2,True,False,False,False,True,False,True,False,False,False,False,0,4
170,114,2,24825.0,8,4,False,False,False,True,True,False,False,False,False,False,False,1,12
526,94,0,14716.0,9,1,False,True,False,False,True,False,False,False,False,False,False,0,1
14,231,0,16795.0,3,2,False,True,False,False,False,False,False,False,False,False,True,0,2
165,125,1,24783.0,2,2,True,False,False,False,False,False,False,False,True,False,False,1,4
249,129,2,24727.5,8,4,False,False,False,True,True,False,False,False,True,False,False,1,12
176,114,0,44415.0,10,3,False,False,True,False,True,False,True,False,False,False,False,0,3
246,290,1,11185.0,8,3,True,False,False,False,True,False,False,False,False,False,False,1,6
424,231,2,17108.0,3,2,False,False,False,True,True,False,False,False,False,True,False,0,6
489,1,0,24301.0,6,3,False,False,True,False,False,False,False,False,False,True,False,1,3
182,231,1,12924.5,4,1,True,False,False,False,True,True,False,False,False,False,False,1,2
195,290,2,4826.5,9,2,False,False,False,False,True,False,True,False,False,False,False,0,6
338,94,1,10250.0,1,3,True,False,False,False,True,False,False,True,False,False,False,0,6
489,231,0,24147.5,7,3,False,True,False,False,True,False,False,False,False,True,False,0,3
417,94,0,27530.0,7,4,False,True,False,False,False,False,False,False,False,True,False,0,4
343,114,0,19098.0,2,3,False,True,False,False,True,True,False,False,False,False,False,1,3
89,94,0,22274.5,4,4,False,False,True,False,False,False,False,False,False,False,True,1,4
123,290,2,4405.0,10,1,False,False,False,True,True,False,False,True,False,False,False,0,3
317,231,1,14074.5,2,3,True,False,False,False,True,False,False,False,False,False,True,1,6
182,94,0,17736.5,11,1,False,False,True,False,True,False,True,False,False,False,False,0,1
234,247,0,16853.0,11,1,False,True,False,False,True,False,False,False,False,True,False,0,1
218,105,1,21442.0,0,4,True,False,False,False,True,False,False,False,False,False,True,0,8
171,231,1,25741.5,2,3,True,False,False,False,True,False,False,False,False,False,False,1,6
152,114,0,33930.5,5,4,False,True,False,False,True,False,False,False,False,True,False,1,4
281,129,1,23579.5,2,3,True,False,False,False,False,False,False,True,False,False,False,1,6
152,231,0,66308.5,7,4,False,False,True,False,False,True,False,False,False,False,False,0,4
116,74,0,25045.5,0,3,False,True,False,False,False,False,True,False,False,False,False,0,3
279,193,1,34739.5,0,2,True,False,False,False,True,False,False,False,False,False,True,0,4
540,290,0,72972.0,8,3,False,True,False,False,True,False,False,True,False,False,False,1,3
529,114,1,21060.0,5,4,True,False,False,False,False,True,False,False,False,False,False,1,8
108,290,0,14755.0,10,1,False,False,True,False,True,False,False,False,False,False,True,0,1
98,94,2,22153.5,0,4,False,False,False,True,True,False,False,False,False,True,False,0,12
22,114,0,21682.0,10,3,False,False,True,False,True,False,False,True,False,False,False,0,3
460,125,2,23465.0,0,3,False,False,False,True,True,False,False,False,False,True,False,0,9
122,287,2,53701.0,7,2,False,False,False,True,True,False,False,True,False,False,False,0,6
559,290,0,10783.0,6,2,False,True,False,False,True,False,False,True,False,False,False,1,2
534,247,1,16187.5,9,4,True,False,False,False,False,False,False,False,False,True,False,0,8
342,114,1,14282.5,1,5,True,False,False,False,True,True,False,False,False,False,False,0,10
278,290,2,4607.0,3,1,False,False,False,True,False,False,True,False,False,False,False,0,3
560,114,2,16446.5,9,2,False,False,False,True,True,False,False,False,True,False,False,0,6
500,231,2,16617.5,10,3,False,False,False,True,True,False,False,False,False,True,False,0,9
295,290,0,28421.5,3,5,False,True,False,False,False,False,False,False,False,False,True,0,5
296,290,0,8692.0,0,3,False,True,False,False,True,True,False,False,False,False,False,0,3
544,239,0,23576.0,8,5,False,True,False,False,True,True,False,False,False,False,False,1,5
417,290,0,19737.5,0,4,False,False,True,False,False,False,False,False,False,False,False,0,4
309,290,0,23275.5,11,2,False,False,True,False,False,False,False,False,False,False,False,0,2
159,290,2,16433.5,11,1,False,False,False,True,False,False,False,False,False,False,True,0,3
324,239,0,46417.5,3,4,False,False,True,False,False,False,False,False,False,True,False,0,4
264,290,1,13376.0,6,4,True,False,False,False,True,True,False,False,False,False,False,1,8
433,211,2,55808.5,11,1,False,False,False,False,True,False,False,False,True,False,False,0,3
421,231,0,9026.0,7,1,False,True,False,False,True,False,False,False,True,False,False,0,1
477,290,1,21531.5,9,2,True,False,False,False,True,True,False,False,False,False,False,0,4
217,105,0,18633.0,1,3,False,False,True,False,False,False,False,False,False,False,True,0,3
155,290,2,10438.5,1,2,False,False,False,True,False,False,False,False,True,False,False,0,6
182,94,0,13545.0,8,1,False,False,True,False,True,False,False,False,False,True,False,1,1
182,290,0,10800.5,5,1,False,True,False,False,True,True,False,False,False,False,False,1,1
539,290,0,30015.0,2,2,False,False,True,False,True,False,False,False,False,False,True,1,2
273,247,1,13022.0,10,3,True,False,False,False,False,True,False,False,False,False,False,0,6
477,114,2,17164.5,11,2,False,False,False,False,True,False,False,False,False,True,False,0,6
176,231,1,31327.5,2,3,True,False,False,False,True,True,False,False,False,False,False,1,6
539,290,0,66905.0,8,2,False,True,False,False,True,False,False,False,False,False,False,1,2
246,260,2,22152.0,3,3,False,False,False,True,True,False,False,False,False,False,False,0,9
159,87,0,30713.0,7,1,False,True,False,False,False,False,False,False,False,True,False,0,1
377,94,0,24085.0,11,4,False,True,False,False,False,False,False,False,False,False,True,0,4
201,231,0,15686.0,5,1,False,True,False,False,True,True,False,False,False,False,False,1,1
145,114,0,29588.5,1,3,False,False,True,False,True,False,False,True,False,False,False,0,3
9,290,2,21426.5,8,5,False,False,False,True,False,False,False,False,False,True,False,1,15
303,231,2,15488.5,4,2,False,False,False,True,True,False,True,False,False,False,False,1,6
186,290,0,10426.0,6,1,False,True,False,False,True,False,False,False,False,True,False,1,1
417,290,2,12147.0,9,4,False,False,False,True,False,False,False,False,False,False,True,0,12
365,94,0,17232.5,7,3,False,False,True,False,True,False,False,True,False,False,False,0,3
153,247,1,20897.5,5,1,True,False,False,False,True,False,False,False,False,False,True,1,2
190,94,2,24364.5,8,5,False,False,False,False,True,False,True,False,False,False,False,1,15
258,290,0,4901.5,10,1,False,False,True,False,True,False,False,True,False,False,False,0,1
207,290,1,16202.0,7,4,True,False,False,False,False,False,False,False,False,True,False,0,8
529,94,0,30636.0,7,4,False,True,False,False,True,False,True,False,False,False,False,0,4
499,1,1,24197.5,11,5,True,False,False,False,False,False,False,False,True,False,False,0,10
367,291,0,10753.5,8,1,False,False,True,False,False,False,False,False,False,False,False,1,1
155,291,2,13779.0,3,2,False,False,False,True,False,True,False,False,False,False,False,0,6
548,247,0,63789.0,6,1,False,False,True,False,True,False,False,True,False,False,False,1,1
406,290,1,14586.5,7,4,True,False,False,False,True,False,False,False,False,False,False,0,8
519,125,2,23692.0,0,3,False,False,False,True,False,False,False,False,True,False,False,0,9
479,231,0,33123.0,11,3,False,True,False,False,True,False,True,False,False,False,False,0,3
66,1,2,19836.5,6,3,False,False,False,True,True,False,False,False,False,True,False,1,9
320,114,0,10315.0,9,1,False,False,True,False,False,False,False,False,False,False,False,0,1
532,247,0,25637.5,1,4,False,True,False,False,False,False,False,False,False,True,False,0,4
463,125,0,17844.0,6,4,False,True,False,False,True,False,False,True,False,False,False,1,4
497,310,1,21019.0,3,4,True,False,False,False,True,False,False,False,False,False,True,0,8
219,125,2,16500.5,11,5,False,False,False,True,True,False,False,False,False,False,True,0,15
526,94,1,6142.0,0,1,True,False,False,False,True,False,False,False,False,False,True,0,2
153,1,2,21528.5,9,1,False,False,False,True,True,True,False,False,False,False,False,0,3
232,125,1,10631.5,0,2,True,False,False,False,True,True,False,False,False,False,False,0,4
489,290,1,14182.5,5,3,True,False,False,False,True,False,False,True,False,False,False,1,6
320,290,0,6226.0,11,1,False,False,True,False,True,False,False,True,False,False,False,0,1
500,290,0,26977.5,11,3,False,True,False,False,True,False,True,False,False,False,False,0,3
